customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
1196,Phillie,Bradforth,Female,23,24,1998-03-19,Research Nurse,Health,Mass Customer,N,"''''""",No,2,614 Shopko Trail,4350,QLD,Australia,3
1197,Isobel,Lampett,Female,44,24,1997-10-16,Professor,Financial Services,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,Yes,5,1911 Waxwing Point,2761,NSW,Australia,9
1198,Alina,Rickson,Female,73,48,1973-09-30,Sales Representative,Retail,High Net Worth,N,",./;'[]\-=",No,7,0 Kedzie Junction,2155,NSW,Australia,10
1199,Ludovico,Bertot,Male,7,64,1958-06-14,VP Accounting,Financial Services,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,5,0108 Forster Parkway,4017,QLD,Australia,6
1200,Hedda,Lathom,Female,38,48,1974-04-30,Librarian,Entertainment,High Net Worth,N,â¢,No,18,466 Briar Crest Junction,2222,NSW,Australia,10
1201,Stephani,Mellhuish,Female,42,66,1955-11-28,Recruiting Manager,Manufacturing,Mass Customer,N,00ËÆ$-,No,10,6072 Ridge Oak Junction,2222,NSW,Australia,10
1202,Rollie,,Male,90,30,1992-02-26,Sales Representative,Retail,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,8,31445 Morningstar Drive,3429,VIC,Australia,5
1203,Claresta,Carnier,Female,38,34,1988-05-06,Technical Writer,Health,Affluent Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,22,22619 Schurz Street,2321,NSW,Australia,4
1204,Trudy,Huffy,Female,12,51,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,â°â´âµâââ,Yes,16,61 Kim Avenue,2079,NSW,Australia,10
1205,Barton,Baudts,Male,38,44,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,00ËÆ$-,No,13,12103 Merchant Circle,3072,VIC,Australia,9
1206,Lucina,Metcalf,Female,13,44,1978-05-07,Paralegal,Financial Services,Mass Customer,N,-1.00E+02,No,13,3 Porter Center,2230,NSW,Australia,9
1207,Mabel,Marousek,Female,30,24,1997-09-25,Engineer IV,Health,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,1,7 Luster Trail,2007,NSW,Australia,8
1208,Lira,Durn,Female,23,38,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,1,No,15,7 Dahle Avenue,2620,NSW,Australia,9
1209,Jacky,Jerosch,Male,40,44,1977-09-06,Senior Developer,Property,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,11,7 Magdeline Trail,3034,VIC,Australia,10
1210,Shandie,Sprigg,Female,81,74,1948-03-05,Programmer II,IT,Mass Customer,N,,No,,275 Lindbergh Parkway,2086,NSW,Australia,11
1211,Gunar,Petasch,Male,45,43,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,Yes,14,592 Tennessee Alley,2231,NSW,Australia,10
1212,Cindy,Freeborn,Female,28,53,1968-10-24,Legal Assistant,Property,Affluent Customer,N,â¡,No,13,0 American Ash Parkway,3175,VIC,Australia,7
1213,Matthieu,Schruur,Male,80,48,1973-10-21,Accounting Assistant II,n/a,High Net Worth,N,,No,15,387 Pawling Drive,2580,NSW,Australia,4
1214,Martino,Shalcros,Male,0,33,1989-05-01,Internal Auditor,Property,High Net Worth,N,ã,No,15,0 Evergreen Road,3037,VIC,Australia,7
1215,Dyann,Turbard,Female,79,55,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,11,51529 Cascade Place,3550,VIC,Australia,4
1216,Frank,Vallerine,Female,15,63,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,Yes,10,457 Ryan Road,3218,VIC,Australia,7
1217,Dulcinea,Janssen,Female,67,53,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,',No,16,94219 Buell Circle,2020,NSW,Australia,9
1218,Marlie,Lister,Female,12,40,1982-01-09,Recruiting Manager,n/a,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,7,267 Lukken Park,3930,VIC,Australia,9
1219,Kaine,Parkeson,Male,93,50,1971-11-04,Recruiting Manager,Financial Services,Mass Customer,N,,No,14,54 Harbort Road,2480,NSW,Australia,7
1220,Paulie,Akerman,Male,12,35,1987-06-08,Editor,n/a,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,14,81 American Place,2259,NSW,Australia,6
1221,Byrom,Draisey,Male,75,26,1995-09-25,VP Product Management,Health,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,14,2388 Thackeray Place,3130,VIC,Australia,10
1222,Barbey,Ville,Female,83,51,1970-11-01,Account Executive,Property,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,19,85957 Basil Way,3029,VIC,Australia,7
1223,Kristyn,,Female,19,57,1965-01-05,Senior Sales Associate,Manufacturing,Mass Customer,N,ì¸ëë°í ë¥´,Yes,16,01 Cottonwood Junction,2285,NSW,Australia,7
1224,Aundrea,Reisenberg,Female,9,45,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,-1,No,16,37 Sutherland Terrace,2830,NSW,Australia,4
1225,Arte,Witchell,Male,5,34,1988-01-22,Clinical Specialist,Health,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,10,7929 Grasskamp Trail,2119,NSW,Australia,11
1226,Constantia,Sirr,Female,32,41,1981-03-16,Director of Sales,Health,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,13,4 Hoard Pass,2153,NSW,Australia,9
1227,Carlina,Pencot,Female,63,32,1989-09-30,Software Engineer I,IT,Affluent Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,12,2 Dunning Alley,2120,NSW,Australia,10
1228,Marti,Bisterfeld,Female,43,60,1962-04-27,Senior Cost Accountant,Financial Services,Affluent Customer,N,åè£½æ¼¢èª,No,6,61949 7th Road,4573,QLD,Australia,8
1229,Sebastian,Trass,Male,38,22,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,-1,Yes,1,26 Lotheville Court,2085,NSW,Australia,11
1230,Eben,Powley,Male,61,36,1985-07-24,Recruiting Manager,Financial Services,Mass Customer,N,â,Yes,10,3765 Mandrake Alley,2763,NSW,Australia,9
1231,Aloisia,Shawel,Female,94,48,1973-07-28,Social Worker,Health,Affluent Customer,N,1.00E+96,No,18,67348 Lakewood Gardens Road,2852,NSW,Australia,2
1232,Stillmann,Wilfling,Male,83,62,1959-09-12,Help Desk Operator,Property,Affluent Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,20,014 Birchwood Parkway,3030,VIC,Australia,7
1233,Keeley,Hawsby,Female,17,43,1978-07-07,Recruiting Manager,Retail,Affluent Customer,N,á,Yes,16,17357 Katie Center,3677,VIC,Australia,4
1234,Rancell,Yven,Male,87,57,1965-04-19,Geologist I,n/a,Mass Customer,N,-0.5,No,17,5772 Kennedy Junction,3030,VIC,Australia,5
1235,Sharon,Cranage,Female,24,53,1969-02-28,Dental Hygienist,Health,Mass Customer,N,ğ©ğ½,No,9,560 Melody Alley,4122,QLD,Australia,7
1236,Bryanty,Megarrell,Male,75,48,1974-05-21,Web Designer IV,Financial Services,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,18,92 Waubesa Center,2760,NSW,Australia,8
1237,Junia,Humerstone,Female,6,52,1969-12-31,Research Nurse,Health,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,16,359 Kropf Point,2750,NSW,Australia,9
1238,Steward,Beedham,Male,24,44,1978-06-01,Graphic Designer,n/a,Affluent Customer,N,(ï½¡â â âï½¡),Yes,6,75 Scott Place,3806,VIC,Australia,7
1239,Carroll,Cobbin,Male,9,44,1978-02-28,Recruiting Manager,n/a,Mass Customer,N,-1.00E+02,Yes,17,2 Eliot Lane,2155,NSW,Australia,11
1240,Pen,Earey,Female,64,57,1965-05-13,Sales Associate,Manufacturing,Mass Customer,N,00ËÆ$-,Yes,19,3466 Truax Terrace,2127,NSW,Australia,8
1241,Lolly,Junkison,Female,23,36,1986-03-22,Pharmacist,Health,Affluent Customer,N,1'; DROP TABLE users--,Yes,11,9 7th Terrace,2155,NSW,Australia,10
1242,Bartholomeo,Meeke,Male,36,49,1973-02-04,Human Resources Assistant III,Property,High Net Worth,N,"<>?:""{}|_+",Yes,18,65209 Merrick Avenue,4873,QLD,Australia,2
1243,Robbert,Blakey,Male,73,68,1953-08-09,Research Assistant II,Retail,Mass Customer,N,"""'",No,8,90351 Duke Junction,4820,QLD,Australia,1
1244,Glenn,Tinham,Female,80,51,1971-01-29,Financial Analyst,Financial Services,Mass Customer,N,,Yes,,47 Glacier Hill Junction,4873,QLD,Australia,2
1245,Erin,Shawell,Male,34,28,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,N,1,No,1,7978 Carberry Way,4817,QLD,Australia,2
1246,Ibrahim,Wibrew,Male,94,28,1993-08-10,Recruiting Manager,n/a,High Net Worth,N,testâ testâ«,No,6,795 Arapahoe Hill,4818,QLD,Australia,7
1247,Hildagarde,Eyrl,Female,15,61,1960-10-05,Geologist I,Entertainment,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,11,6 Lerdahl Plaza,4519,QLD,Australia,6
1248,Genia,Bartel,Female,31,58,1963-12-18,General Manager,n/a,Affluent Customer,N,-1.00E+02,Yes,7,60320 Emmet Road,4806,QLD,Australia,4
1249,Tabb,McKeowon,Male,11,54,1967-10-31,Recruiting Manager,Telecommunications,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,16,11 Golf Pass,4805,QLD,Australia,2
1250,Jacklyn,Kewley,Female,42,20,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,0/0,No,1,563 Northport Drive,4701,QLD,Australia,1
1251,Codie,Arnecke,Male,63,24,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,ï»¿,No,2,8 Eggendart Court,2478,NSW,Australia,9
1252,Les,Ellwood,Male,46,57,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,14,91336 Spenser Street,4560,QLD,Australia,6
1253,Mahalia,,Female,81,25,1996-08-19,Research Assistant I,Manufacturing,Mass Customer,N,1.00E+02,No,5,33 Rockefeller Avenue,4740,QLD,Australia,2
1254,Quillan,McDuffie,Male,60,63,1958-12-18,Graphic Designer,Retail,Mass Customer,N,null,Yes,5,71 Sundown Circle,4720,QLD,Australia,1
1255,Erhart,Glazebrook,Male,5,40,1982-05-20,Recruiting Manager,Health,Affluent Customer,N,01-Feb,No,11,33 Bayside Way,4702,QLD,Australia,1
1256,Granny,Lukes,Male,8,36,1986-05-11,Food Chemist,Health,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,No,9,23 Hollow Ridge Avenue,4702,QLD,Australia,2
1257,Prentiss,MacVicar,Male,40,50,1972-06-19,Assistant Professor,Property,Affluent Customer,N,âââ,Yes,9,16623 Mariners Cove Plaza,4127,QLD,Australia,2
1258,Nefen,Ferriere,Male,89,44,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,6,884 Shoshone Lane,4670,QLD,Australia,3
1259,Emmi,Dymock,Female,23,48,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,9,12 Prentice Point,4670,QLD,Australia,1
1260,Fremont,Spawton,Male,92,32,1989-10-01,Tax Accountant,Property,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,9,7008 Warner Park,4670,QLD,Australia,2
1261,Candice,Lohde,Female,61,51,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,ï»¿,No,4,51673 Heffernan Park,4655,QLD,Australia,3
1262,Aindrea,MacConchie,Female,90,54,1967-12-07,Technical Writer,n/a,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,19,32 Meadow Ridge Alley,4610,QLD,Australia,1
1263,Elliot,Posselow,Male,41,49,1973-06-16,Nurse,Manufacturing,Affluent Customer,N,NULL,No,8,37 Clarendon Lane,4655,QLD,Australia,3
1264,Michail,Heart,Male,48,28,1994-02-28,Recruiting Manager,Health,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,7,7 Onsgard Court,4551,QLD,Australia,9
1265,Kipper,Monck,Male,72,34,1987-07-22,Biostatistician I,Property,Mass Customer,N,-1,Yes,2,543 Victoria Park,4702,QLD,Australia,6
1266,Harry,,Male,68,44,1978-05-02,Human Resources Manager,Health,Mass Customer,N,0/0,Yes,10,640 Toban Hill,4702,QLD,Australia,6
1267,Leopold,Dainton,Male,39,43,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,N,1.00E+02,Yes,19,93 Corben Crossing,4506,QLD,Australia,4
1268,Baudoin,McCartney,Male,20,32,1989-12-06,Recruiting Manager,Financial Services,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,2,26 Portage Junction,4503,QLD,Australia,5
1269,Ravid,Kilgallon,Male,56,31,1990-08-25,Account Coordinator,Property,High Net Worth,N,-1,Yes,7,7928 Mendota Circle,4503,QLD,Australia,2
1270,Cullen,Langshaw,Male,72,39,1983-02-27,Paralegal,Financial Services,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,10,1075 Raven Place,4512,QLD,Australia,7
1271,Jo-anne,Pringer,Female,71,27,1994-07-11,Accounting Assistant II,Telecommunications,Mass Customer,N,Ù¡Ù¢Ù£,Yes,6,0 Summerview Pass,4511,QLD,Australia,2
1272,Nettie,Bulfit,Female,2,37,1985-04-04,Recruiting Manager,Manufacturing,Affluent Customer,N,-1.00E+02,No,17,7310 Shopko Trail,4500,QLD,Australia,8
1273,Hieronymus,Whinray,Male,48,47,1974-07-31,General Manager,Financial Services,Affluent Customer,N,â£,Yes,14,6659 Kenwood Plaza,4380,QLD,Australia,1
1274,Emmerich,Tinkler,Male,12,44,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,20,41 Knutson Alley,4370,QLD,Australia,4
1275,Francisca,Whittek,Female,70,56,1966-01-10,General Manager,Health,Mass Customer,N,',Yes,8,67396 Roxbury Court,4817,QLD,Australia,3
1276,Farrel,Waiting,Male,24,58,1964-06-07,Dental Hygienist,Health,Affluent Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,4,55 Hauk Court,4350,QLD,Australia,7
1277,Elias,Gerrie,Male,26,49,1972-12-26,Help Desk Technician,n/a,Mass Customer,N,1,Yes,9,131 Tony Road,4213,QLD,Australia,8
1278,Betsy,Schruurs,Female,14,23,1998-11-15,Pharmacist,Health,Affluent Customer,N,ğ©ğ½,No,2,791 Elgar Trail,4340,QLD,Australia,5
1279,Burr,Lygoe,Male,30,59,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,20,617 Welch Street,4122,QLD,Australia,7
1280,Horacio,Peyntue,Male,71,44,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,"__ï¾(,_,*)",Yes,15,1 Namekagon Plaza,4306,QLD,Australia,8
1281,Leighton,Zisneros,Male,29,53,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,â,Yes,16,3 Blaine Road,4306,QLD,Australia,6
1282,Garald,Pidler,Male,99,41,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,00ËÆ$-,Yes,14,77 Pankratz Plaza,4306,QLD,Australia,8
1283,Tory,Minnette,Female,43,27,1994-08-23,Clinical Specialist,Health,Mass Customer,N,ã,No,1,4081 Veith Lane,4306,QLD,Australia,4
1284,Alexis,Aronov,Male,30,46,1976-01-28,Junior Executive,Entertainment,Affluent Customer,N,ì¸ëë°í ë¥´,No,11,55 Elgar Park,4306,QLD,Australia,7
1285,Tomkin,Fudge,Male,44,49,1973-05-23,Office Assistant III,Manufacturing,Mass Customer,N,null,Yes,12,9821 Fair Oaks Trail,4306,QLD,Australia,1
1286,Mina,Clawley,Female,83,47,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,N,-0.5,Yes,16,19679 Buell Pass,4305,QLD,Australia,5
1287,Nicko,Saddleton,Male,72,61,1960-10-23,Systems Administrator I,Financial Services,Mass Customer,N,á ,Yes,20,8 Kinsman Alley,4304,QLD,Australia,2
1288,Abra,Cuardall,Female,51,42,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,N,ï»¿,Yes,18,9989 Toban Way,4301,QLD,Australia,3
1289,Shelley,Stroyan,Male,35,48,1973-07-16,Recruiting Manager,n/a,Mass Customer,N,-1,Yes,8,378 Butterfield Pass,4300,QLD,Australia,6
1290,Vassily,Ramalho,Male,49,54,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,â¢,Yes,6,7 Schurz Parkway,4212,QLD,Australia,7
1291,Warner,Zuker,Male,0,41,1980-08-16,Quality Engineer,Health,Mass Customer,N,âââ,No,12,07780 Autumn Leaf Drive,4209,QLD,Australia,7
1292,Alice,Backson,Female,56,61,1961-06-02,Recruiting Manager,n/a,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,20,87 Reinke Drive,4211,QLD,Australia,6
1293,Vidovic,Fretson,Male,89,41,1980-10-07,Quality Engineer,IT,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,8,3 Gina Center,4210,QLD,Australia,7
1294,Cari,Worling,Female,31,47,1974-09-28,Recruiting Manager,Manufacturing,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,15,029 Scott Center,4205,QLD,Australia,5
1295,Irving,Murton,Male,66,25,1997-01-25,Nurse,Argiculture,Mass Customer,N,â©testâ©,Yes,5,36072 Lakewood Gardens Court,4051,QLD,Australia,8
1296,Essy,Vondrak,Female,61,33,1989-03-11,Paralegal,Financial Services,Affluent Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,9,408 Grover Place,4165,QLD,Australia,9
1297,Shay,Gimbart,Male,91,41,1981-02-12,Social Worker,Health,Mass Customer,N,â¢,No,3,392 Ridge Oak Road,4165,QLD,Australia,7
1298,Guglielmo,Yele,Male,35,48,1974-04-06,Research Nurse,Health,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,16,9 Sugar Junction,4053,QLD,Australia,7
1299,Maddy,Aiskovitch,Female,72,45,1977-01-17,Media Manager IV,n/a,Affluent Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,No,12,0917 Golf View Parkway,4217,QLD,Australia,1
1300,Sisely,Strelitzer,Female,0,31,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,9,16039 Warrior Parkway,4130,QLD,Australia,7
1301,Trix,,Female,17,30,1991-11-25,Structural Analysis Engineer,Health,Mass Customer,N,-1,No,9,3 School Place,4124,QLD,Australia,4
1302,Ericka,Eggers,Female,29,24,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,â°â´âµâââ,Yes,2,9120 Corry Avenue,4208,QLD,Australia,7
1303,Nollie,Guilliatt,Male,64,50,1972-04-27,Recruiting Manager,Argiculture,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,15,2 Shoshone Way,4123,QLD,Australia,6
1304,Emmy,Lumbly,Male,23,44,1977-11-16,Administrative Assistant III,n/a,High Net Worth,N,åè£½æ¼¢èª,No,11,32 Vidon Point,4118,QLD,Australia,7
1305,Averil,Gentiry,Male,97,52,1970-03-01,Executive Secretary,Financial Services,High Net Worth,N,1/0,Yes,6,515 Bunting Point,4115,QLD,Australia,8
1306,Doyle,Oleksinski,Male,13,66,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,1'; DROP TABLE users--,Yes,13,67727 Westerfield Hill,4164,QLD,Australia,9
1307,Emlyn,Musgrave,Female,73,51,1970-09-06,Dental Hygienist,Health,High Net Worth,N,ğ,Yes,10,0 Moland Parkway,4127,QLD,Australia,7
1308,Andrey,Conre,Male,34,45,1976-08-27,Analog Circuit Design manager,n/a,Affluent Customer,N,0/0,Yes,18,764 Dahle Alley,4115,QLD,Australia,8
1309,Adlai,Fabry,Male,95,45,1977-03-22,VP Marketing,n/a,Mass Customer,N,0,No,13,72 Shasta Plaza,4152,QLD,Australia,4
1310,Keane,Leebeter,Male,38,35,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,N,1/0,Yes,13,210 Esch Park,2452,NSW,Australia,8
1311,Sharona,Cunah,Female,89,37,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,nil,Yes,13,55326 Fulton Hill,3931,VIC,Australia,10
1312,Magda,Baugh,Female,96,27,1994-07-16,Food Chemist,Health,Affluent Customer,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,No,8,482 Bartelt Junction,4280,QLD,Australia,7
1313,Hughie,Laboune,Male,59,36,1986-02-09,Analyst Programmer,Property,Mass Customer,N,ï¼ï¼ï¼,No,22,58563 Monterey Hill,4300,QLD,Australia,2
