transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
398,6,389,12/03/2017,TRUE,Approved,"OHM Cycles",Standard,high,medium,227.88,$136.73,37838,$91.15,March,389,Dorene,Scrivner,Female,97,47,1975-04-27,"Help Desk Operator",Entertainment,"Affluent Customer",N,ã,Yes,17,"7 Reinke Junction",2145,NSW,Australia,10
2588,58,392,14/08/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,912.52,$141.40,42295,$771.12,August,392,Brandyn,Morrid,Male,38,44,1978-06-14,"Safety Technician I",Property,"Mass Customer",N,ï½ï½¨(Â´âï½â©,No,13,"32 Farragut Avenue",2076,NSW,Australia,11
2139,4,394,14/01/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,40410,"$1,383.61",January,394,Roanne,Cowthard,Female,70,45,1977-06-06,"Legal Assistant",Health,"High Net Worth",N,"(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»)",Yes,16,"095 Prairieview Circle",3191,VIC,Australia,12
2940,0,395,02/04/2017,TRUE,Approved,"Trek Bicycles",Road,medium,medium,533.51,$400.13,41009,$133.38,April,395,Penn,Burkinshaw,Male,28,45,1976-11-27,"Data Coordiator",Retail,"High Net Worth",N,"() { 0; }; touch /tmp/blns.shellshock1.fail;",Yes,9,"47226 Algoma Place",4305,QLD,Australia,3
233,92,396,01/09/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259,"$1,630.25",September,396,Peria,Iscowitz,Female,98,55,1967-01-25,"Systems Administrator III",Telecommunications,"High Net Worth",N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,16,"564 Northview Junction",3195,VIC,Australia,11
1283,0,397,09/08/2017,FALSE,Approved,,,,,850,,0,$850.00,August,397,Nerissa,Foote,Female,86,40,1981-09-02,Paralegal,"Financial Services","Affluent Customer",N,ð,Yes,5,"5359 Alpine Hill",2579,NSW,Australia,5
803,67,398,12/04/2017,FALSE,Approved,"Norco Bicycles",Road,medium,medium,544.05,$376.84,38647,$167.21,April,398,Randee,Douberday,Female,20,53,1969-01-18,"Recruiting Manager",Retail,"Affluent Customer",N,1.00E+96,No,11,"586 Miller Parkway",2835,NSW,Australia,1
909,27,399,20/04/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,medium,499.53,$388.72,37698,$110.81,April,399,Nickie,Neissen,Male,26,45,1976-07-18,"Engineer III",Manufacturing,"Affluent Customer",N,"'"''''"",Yes,16,"32571 Dixon Center",3337,VIC,Australia,3
3,37,402,16/10/2017,FALSE,Approved,"OHM Cycles",Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",October,402,Berne,Donegan,Male,9,45,1977-06-03,"Desktop Support Technician",Retail,"Affluent Customer",N,testâ testâ«,No,22,"07 New Castle Circle",2646,NSW,Australia,1
170,6,404,16/10/2017,,Approved,"OHM Cycles",Standard,high,medium,227.88,$136.73,37838,$91.15,October,404,Sinclair,Sustins,Male,92,26,1995-12-17,"Geologist I","Financial Services","Affluent Customer",N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,4,"981 West Way",3133,VIC,Australia,10
905,2,405,12/10/2017,FALSE,Approved,"Giant Bicycles",Road,low,small,590.26,$525.33,33879,$64.93,October,405,Vivien,Urion,Female,19,50,1971-09-28,"Recruiting Manager",Manufacturing,"High Net Worth",N,á ,Yes,14,"8 Monterey Plaza",2066,NSW,Australia,9
1349,38,406,17/02/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,$388.92,41167,"$1,702.55",February,406,Rhona,Spilsburie,Female,58,35,1987-06-16,"Financial Analyst","Financial Services","High Net Worth",N,"(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»",No,12,"25 Graceland Way",2750,NSW,Australia,8
3246,69,407,15/10/2017,FALSE,Approved,"Norco Bicycles",Road,medium,large,1240.31,$795.10,35455,$445.21,October,407,Chryste,Acum,Female,82,43,1979-01-12,"Structural Analysis Engineer",n/a,"High Net Worth",N,"(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»",Yes,15,"41605 Mitchell Street",2750,NSW,Australia,8
2503,58,408,22/02/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,912.52,$141.40,42295,$771.12,February,408,Kurtis,Baistow,Male,79,30,1991-08-31,"Senior Financial Analyst","Financial Services","Affluent Customer",N,",./;'[]\-=",No,11,"42 Upham Pass",4558,QLD,Australia,3
2775,86,409,15/06/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,235.63,$125.07,36367,$110.56,June,409,Tatiania,O'Kane,Female,84,44,1978-01-23,"Executive Secretary",Health,"Mass Customer",N,"Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼",Yes,13,"17 Sunfield Road",2211,NSW,Australia,9
2086,52,410,01/12/2017,TRUE,Approved,"OHM Cycles",Road,medium,medium,1280.28,$829.51,33259,$450.77,December,410,Alicia,Townend,Female,14,32,1990-04-09,"Structural Engineer",n/a,"Mass Customer",N,""'",Yes,11,"84549 Jenifer Crossing",2570,NSW,Australia,8
731,0,411,09/02/2017,FALSE,Approved,"Trek Bicycles",Road,medium,medium,533.51,$400.13,41064,$133.38,February,411,Cathyleen,Bern,Female,84,45,1977-03-31,"Director of Sales","Financial Services","High Net Worth",N,"(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»)",No,12,"5449 Jenna Road",2170,NSW,Australia,9
1319,97,414,01/03/2017,TRUE,Approved,"OHM Cycles",Road,medium,medium,742.54,$667.40,33549,$75.14,March,414,Thorin,Grimoldby,Male,12,45,1976-07-16,"Social Worker",Health,"High Net Worth",N,1.00E+02,No,10,"713 Eastwood Terrace",2360,NSW,Australia,1
352,34,416,19/06/2017,FALSE,Approved,"Norco Bicycles",Road,high,large,774.53,$464.72,35052,$309.81,June,416,Dory,Barnsdall,Female,14,25,1997-06-23,"Software Consultant",n/a,"Mass Customer",N,"â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð",Yes,1,"3 Oriole Place",3183,VIC,Australia,7
3070,16,417,08/07/2017,TRUE,Approved,"Norco Bicycles",Standard,high,small,1661.92,"$1,479.11",34586,$182.81,July,417,Fernandina,Brambley,Female,37,51,1971-02-17,"Biostatistician IV",Argiculture,"Mass Customer",N,ð,No,15,"690 Hanson Center",2330,NSW,Australia,3
766,93,418,26/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,July,418,Jere,Ding,Female,56,63,1958-12-22,"Recruiting Manager",n/a,"Mass Customer",N,â£,No,6,"509 Fisk Hill",2031,NSW,Australia,11
71,54,419,03/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915,"$1,279.40",January,419,Chrissie,Bernardini,Female,34,41,1981-01-26,"VP Marketing",Manufacturing,"Affluent Customer",N,../../../../../../../../../../../etc/passwd%00,No,17,"27 Petterle Center",4370,QLD,Australia,2
2428,7,420,27/01/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,"$1,167.18",33888,$144.26,January,420,Clem,Leek,Male,93,63,1958-07-05,"Help Desk Operator",Entertainment,"High Net Worth",N,"() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }",No,7,"3 Annamark Avenue",3150,VIC,Australia,11
1419,83,421,23/02/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36367,"$1,408.91",February,421,Tish,Netti,Female,26,23,1999-03-19,"Sales Representative",Retail,"Mass Customer",N,ï»¿,Yes,2,"311 Dapin Point",2549,NSW,Australia,3
1452,96,422,03/07/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,July,422,Vito,Norker,Male,78,20,2002-01-06,"Recruiting Manager",Manufacturing,"Affluent Customer",N,"ðµ ð ð ð",No,1,"15082 Crest Line Plaza",3040,VIC,Australia,8
1942,93,423,13/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,March,423,Orville,Akerman,Male,43,65,1956-11-08,"Senior Quality Engineer",n/a,"Mass Customer",N,"ðµ ð ð ð",No,9,"1 Carey Pass",2065,NSW,Australia,11
2969,45,424,08/02/2017,TRUE,Approved,"Trek Bicycles",Road,low,medium,980.37,$234.43,38258,$745.94,February,424,Dennie,Eunson,Male,77,44,1978-01-25,"Research Nurse",Health,"High Net Worth",N,NULL,No,9,"8 Moland Pass",2065,NSW,Australia,10
39,12,427,12/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38693,"$1,069.55",September,427,Giusto,Torbett,Male,77,25,1996-12-19,"Assistant Media Planner",Entertainment,"Mass Customer",N,-1,Yes,2,"6920 Dwight Circle",4173,QLD,Australia,7
2660,87,430,01/04/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,$44.71,38859,"$1,592.19",April,430,Janice,Himsworth,Female,46,49,1973-04-26,Paralegal,"Financial Services","High Net Worth",N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,11,"155 Basil Junction",2210,NSW,Australia,10
137,0,431,23/09/2017,FALSE,Approved,,,,,1942.61,,0,"$1,942.61",September,431,Gale,Done,Male,8,66,1956-03-26,"Research Nurse",Health,"Affluent Customer",N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,18,"4284 Surrey Circle",2068,NSW,Australia,12
1644,11,433,11/05/2017,TRUE,Cancelled,"Giant Bicycles",Standard,high,medium,1274.93,$764.96,39298,$509.97,May,433,Reinhard,Jubert,Male,94,58,1964-03-12,"Statistician II",Property,"Affluent Customer",N,Ù¡Ù¢Ù£,No,15,"91 Porter Pass",3064,VIC,Australia,7
2437,75,434,08/03/2017,FALSE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,$863.95,41533,"$1,010.02",March,434,Raff,Waadenburg,Male,93,26,1995-12-01,"Recruiting Manager","Financial Services","Mass Customer",N,1.00E+02,Yes,19,"007 Gerald Place",3074,VIC,Australia,4
710,5,437,29/07/2017,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,$459.71,39298,$114.93,July,437,Sayres,Duthie,Male,24,45,1976-08-14,"Systems Administrator III",Manufacturing,"Affluent Customer",N,â°â´âµ,Yes,17,"532 Emmet Way",2260,NSW,Australia,8
2023,66,438,03/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,40303,$574.62,November,438,Ebenezer,Bottelstone,Male,25,32,1989-08-17,"Internal Auditor",Property,"High Net Worth",N,á,Yes,13,"3 Sutteridge Park",4074,QLD,Australia,6
90,62,439,15/08/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,August,439,Lida,Wych,Female,26,47,1974-07-08,"GIS Technical Architect",n/a,"Affluent Customer",N,â°â´âµ,No,10,"25522 Mosinee Point",4215,QLD,Australia,7
2002,42,440,30/11/2017,FALSE,Approved,"OHM Cycles",Road,medium,small,1810,"$1,610.90",39526,$199.10,November,440,Sheena,O'Duggan,Female,46,44,1977-12-16,"Business Systems Development Analyst",Telecommunications,"Mass Customer",N,"ì¬íê³¼íì ì´íì°êµ¬ì",No,10,"421 Bobwhite Road",2160,NSW,Australia,6
1340,90,442,18/02/2017,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,$290.41,38482,$72.60,February,442,Linc,Vedyasov,Male,2,20,2001-10-06,"Recruiting Manager","Financial Services","Mass Customer",N,"<img src=x onerror=alert('hi') />",No,1,"3 Loomis Crossing",2217,NSW,Australia,9
2597,50,443,28/04/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,$211.37,36361,$431.33,April,443,Lauree,Leason,Female,21,50,1972-03-26,"Recruiting Manager",Argiculture,"High Net Worth",N,nil,Yes,10,"93 Jana Junction",2213,NSW,Australia,10
330,1,444,15/11/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,41167,$448.68,November,444,Britteny,Falconer-Taylor,Female,32,55,1967-02-24,"Staff Scientist",Manufacturing,"Mass Customer",N,1,Yes,8,"528 Buell Crossing",2748,NSW,Australia,10
743,28,445,22/02/2017,TRUE,Approved,"Norco Bicycles",Standard,medium,small,1216.14,"$1,082.36",33455,$133.78,February,445,Timothy,Wenham,Male,91,37,1984-11-13,"Executive Secretary","Financial Services","Mass Customer",N,"TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ",No,5,"261 Northport Lane",2567,NSW,Australia,7
2950,30,447,30/12/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,34527,$299.27,December,447,Brittany,Peasey,Female,98,20,2001-11-06,"Help Desk Technician",Argiculture,"Mass Customer",N,â¦testâ§,Yes,1,"8385 Lien Drive",3192,Victoria,Australia,10
1645,23,450,09/10/2017,FALSE,Approved,"Norco Bicycles",Mountain,low,small,688.63,$612.88,33552,$75.75,October,450,Myrlene,Rothwell,Female,5,47,1975-04-02,"Structural Analysis Engineer",Entertainment,"Mass Customer",N,"Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼",Yes,18,"9 Monterey Point",4221,QLD,Australia,10
951,88,451,17/04/2017,FALSE,Approved,"Norco Bicycles",Standard,high,small,1661.92,"$1,479.11",34586,$182.81,April,451,Marlow,Flowerdew,female,37,65,1957-06-25,"Quality Control Specialist",IT,"High Net Worth",N,,No,0,"6 Mariners Cove Center",2233,NSW,Australia,10
1001,33,452,06/12/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,"$1,167.18",40618,$144.26,December,452,Natalee,Bamford,Female,22,62,1959-08-11,"Account Coordinator",Property,"Mass Customer",N,"ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥",Yes,5,"572 Gerald Trail",2145,NSW,Australia,7
1520,0,453,05/06/2017,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,360.4,$270.30,42710,$90.10,June,453,Cornelius,Yarmouth,male,81,55,1967-06-25,"Assistant Professor",IT,"High Net Worth",N,,No,0,"7 Farmco Trail",2759,NSW,Australia,9
1764,8,454,08/03/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",37838,$187.39,March,454,Eugenie,Domenc,Female,58,55,1967-06-25,"Research Nurse",Health,"Affluent Customer",N,,Yes,0,"19964 Nancy Drive",3121,Victoria,Australia,8
114,75,455,24/10/2017,TRUE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,$863.95,37873,"$1,010.02",October,455,Mile,Dionisii,Male,97,30,1991-11-02,"Civil Engineer",Manufacturing,"Mass Customer",N,1.00E+96,Yes,5,"57 Columbus Road",4870,QLD,Australia,5
169,97,456,02/05/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,38002,$50.66,May,456,Randolph,Redihalgh,Male,47,46,1975-11-30,"Automation Specialist I",Manufacturing,"Affluent Customer",N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,17,"455 Hooker Lane",3337,Victoria,Australia,2
1242,54,457,03/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,33552,"$1,028.76",April,457,Querida,Danilchev,Female,70,41,1980-12-14,"Recruiting Manager","Financial Services","High Net Worth",N,"__ï¾(,_,*)",Yes,17,"0777 Farwell Pass",2118,NSW,Australia,10
736,55,459,30/06/2017,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,$598.76,34143,"$1,295.43",June,459,Bel,Cheeke,Female,88,35,1986-08-04,"Civil Engineer",Manufacturing,"Mass Customer",N,-0.5,Yes,13,"8750 Lakewood Gardens Park",2760,NSW,Australia,7
888,55,461,10/12/2017,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,$598.76,42295,"$1,295.43",December,461,Jsandye,Melendez,Female,19,42,1979-10-09,"Social Worker",Health,"Mass Customer",N,""'",Yes,14,"3469 Service Road",2770,NSW,Australia,5
140,11,462,01/01/2017,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,$764.96,42560,$509.97,January,462,Melany,Thorrington,Female,32,62,1960-01-01,"Recruiting Manager",Manufacturing,"Affluent Customer",N,NULL,Yes,5,"9 Dahle Place",2763,NSW,Australia,9
744,78,463,20/03/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1765.3,$709.48,38206,"$1,055.82",March,463,Allis,Blanche,Female,9,60,1962-03-30,"Senior Cost Accountant","Financial Services","Mass Customer",N,"1;DROP TABLE users",Yes,20,"8 Dayton Park",2050,NSW,Australia,9
1628,9,466,22/05/2017,FALSE,Approved,"OHM Cycles",Road,medium,medium,742.54,$667.40,38216,$75.14,May,466,Jarad,Bauser,Male,84,31,1991-01-27,"Recruiting Manager",Manufacturing,"Affluent Customer",N,0,Yes,2,"0 Golf Lane",2120,NSW,Australia,11
860,78,467,22/02/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1765.3,$709.48,38193,"$1,055.82",February,467,Welbie,Rockliffe,Male,51,68,1954-01-02,"Human Resources Assistant I",Property,"Affluent Customer",N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,15,"663 Bellgrove Parkway",3812,Victoria,Australia,8
2049,54,468,06/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,33879,"$1,028.76",April,468,Valeria,Ladyman,Female,11,48,1974-01-19,"Software Test Engineer I",Property,"High Net Worth",N,0,Yes,8,"9907 Morningstar Pass",2147,NSW,Australia,9
1105,0,469,05/02/2017,TRUE,Approved,"OHM Cycles",Road,high,large,12.01,$7.21,39880,$4.80,February,469,Levi,Cartmell,Male,91,26,1996-05-03,Actuary,"Financial Services","High Net Worth",N,1.00E+02,Yes,3,"29 South Point",3111,Victoria,Australia,9
378,53,470,27/10/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,795.34,$101.58,35470,$693.76,October,470,Darbee,Klimowicz,Male,22,20,2001-12-19,"Internal Auditor",Retail,"Mass Customer",N,,No,1,"91 Eagle Crest Circle",2567,NSW,Australia,9
1664,95,471,02/11/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,large,569.56,$528.43,37874,$41.13,November,471,Libby,Wardesworth,Female,82,66,1956-01-01,"GIS Technical Architect","Financial Services","Affluent Customer",N,"TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ",No,14,"781 Dorton Avenue",3012,Victoria,Australia,10
2416,18,473,08/06/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,34244,$143.82,June,473,Benji,O'Shirine,Male,2,45,1977-03-13,"Junior Executive",Health,"Mass Customer",N,"(ï½¡â â âï½¡)",Yes,20,"6674 Russell Center",2197,NSW,Australia,9
47,35,475,07/05/2017,TRUE,Approved,"Trek Bicycles",Standard,low,medium,1057.51,$154.40,34527,$903.11,May,475,Vernor,,Male,0,25,1996-11-14,"Nuclear Power Engineer",Manufacturing,"Affluent Customer",N,"__ï¾(,_,*)",No,1,"340 Northview Circle",2340,NSW,Australia,4
346,48,476,19/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,July,476,Kane,Jahnel,Male,65,33,1989-04-21,"Computer Systems Analyst IV",n/a,"Mass Customer",N,â,No,14,"74011 Manufacturers Street",2320,NSW,Australia,6
3219,19,477,03/08/2017,TRUE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,$459.71,34079,$114.93,August,477,Cheri,Hazeman,Female,32,61,1960-11-26,"Media Manager II","Financial Services","High Net Worth",N,â¦testâ§,Yes,13,"30991 Macpherson Parkway",2155,NSW,Australia,9
2837,61,478,10/01/2017,TRUE,Approved,"OHM Cycles",Standard,low,medium,71.16,$56.93,33879,$14.23,January,478,Darcey,Harberer,Female,65,61,1961-01-21,"Chief Design Engineer",n/a,"Affluent Customer",N,,Yes,5,"40504 Tennyson Drive",2046,NSW,Australia,9
479,69,479,08/09/2017,TRUE,Approved,"Giant Bicycles",Road,medium,medium,792.9,$594.68,42105,$198.22,September,479,Blythe,Keighley,Female,11,27,1994-08-04,"Recruiting Manager",IT,"Mass Customer",N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,4,"76369 Ridge Oak Place",3162,Victoria,Australia,9
1728,20,480,13/12/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,"$1,580.47",36334,$195.34,December,480,Darelle,Ive,Female,67,55,1967-06-25,"Registered Nurse",Health,"Mass Customer",N,,Yes,0,"51188 Annamark Hill",2037,NSW,Australia,9
639,21,482,17/04/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,April,482,Gar,Wallis,Male,33,59,1962-12-19,"Recruiting Manager",Health,"Mass Customer",N,"TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ",No,20,"87 Stone Corner Park",3141,Victoria,Australia,7
333,58,485,16/12/2017,TRUE,Approved,"OHM Cycles",Road,medium,medium,1280.28,$829.51,37220,$450.77,December,485,Ulrika,Steagall,Female,23,47,1974-11-08,"Statistician III",Manufacturing,"High Net Worth",N,<svg><script>0<1>alert('XSS')</script>,No,20,"3743 Melody Avenue",3550,Victoria,Australia,4
1389,94,486,15/02/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1635.3,$993.66,34556,$641.64,February,486,Prudi,Edon,Female,0,66,1955-12-30,"Technical Writer",Manufacturing,"Affluent Customer",N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,15,"8670 Pine View Street",3070,Victoria,Australia,11
43,76,488,17/03/2017,FALSE,Cancelled,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,March,488,Domini,Ghelerdini,Female,24,41,1980-07-11,"Help Desk Operator",Property,"Mass Customer",N,1/0,Yes,10,"11731 3rd Hill",3004,Victoria,Australia,9
2679,24,489,06/02/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,37337,$957.02,February,489,Tresa,Reeks,Female,18,51,1971-05-31,"Senior Editor",Retail,"Mass Customer",N,â«testâ«,Yes,4,"411 Lien Place",4226,QLD,Australia,10
2738,75,490,14/06/2017,TRUE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,$863.95,38859,"$1,010.02",June,490,Lida,Boynton,Female,44,30,1992-06-15,"Environmental Tech",Argiculture,"Mass Customer",N,,No,6,"431 Ilene Center",2026,NSW,Australia,10
417,73,492,02/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",October,492,Pail,Ashplant,Male,54,46,1976-04-28,"Environmental Tech","Financial Services","Mass Customer",N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,21,"61293 Delladonna Way",2015,NSW,Australia,9
